date,open,high,low,close,volume,close_normalized,SMA_20,EMA_20,close_lag1,close_lag3
2019-11-01,134.5,135.56,134.09,135.53,3088769,0.09325187358157178,135.43,135.80405542412964,137.67,138.78
2019-10-31,135.11,135.25,133.23,133.73,3410851,0.04421029020216865,135.394,135.6065263361173,135.53,137.89
2019-10-30,133.83,135.28,133.2,135.25,2252680,0.08562318283366464,135.46800000000002,135.57257144696325,133.73,137.67
2019-10-29,135.42,135.57,133.44,133.82,4158483,0.046662369371138886,135.40449999999998,135.4056598805858,135.25,135.53
2019-10-28,136.0,136.63,135.45,135.97,3225692,0.10523981618542573,135.4045,135.45940655862523,133.82,133.73
2019-10-25,134.12,135.93,134.1,135.44,2577995,0.09079979441260154,135.4595,135.45755831494662,135.97,135.25
2019-10-24,134.83,135.07,133.3,134.07,2619190,0.053473700396055944,135.47099999999998,135.32540990399932,135.44,133.82
2019-10-23,133.52,134.57,132.7,134.38,3626724,0.06191975086695315,135.53,135.23537086552318,134.07,135.97
2019-10-22,132.55,134.05,131.61,133.96,4193653,0.05047671474509284,135.502,135.1139069735686,134.38,135.44
2019-10-21,132.61,133.1,130.9,132.58,6370639,0.012878167487550806,135.4155,134.8725824998954,133.96,134.07
2019-10-18,134.22,134.49,132.25,134.09,7177468,0.05401860687804958,135.4,134.7980508332387,132.58,134.38
2019-10-17,135.0,136.0,132.91,134.26,15824614,0.05865031197499284,135.41299999999998,134.7468078967398,134.09,133.96
2019-10-16,142.49,142.95,141.39,142.11,5835941,0.27252610615738904,135.7945,135.44806428752648,134.26,132.58
2019-10-15,142.54,143.72,141.81,143.0,3044933,0.2967744446060934,136.165,136.167296260143,142.11,134.09
2019-10-14,142.31,142.43,141.32,142.04,2325055,0.2706189334704117,136.49349999999998,136.72660137822461,143.0,134.26
2019-10-11,142.77,144.5,142.61,142.76,3015458,0.2902355668221728,136.751,137.30121077077465,142.04,142.11
2019-10-10,139.77,141.78,139.56,141.13,2619287,0.2458256885397137,136.92299999999997,137.6658573640342,142.76,143.0
2019-10-09,139.77,140.33,138.79,139.67,2631860,0.20604751535419788,136.9675,137.85672809126902,141.13,142.04
2019-10-08,140.24,140.47,138.25,138.38,3342266,0.17090104726562608,136.99200000000002,137.90656351114816,139.67,142.76
2019-10-07,142.26,142.7,141.22,141.28,2487737,0.24991248715466408,137.1725,138.2278431767531,138.38,141.13
2019-10-04,142.06,143.06,141.03,142.99,2447901,0.296501991365097,137.5455,138.68138192182425,141.28,139.67
2019-10-03,141.62,142.07,139.18,142.02,3138743,0.2700740269884188,137.95999999999998,138.9993455483172,142.99,138.38
2019-10-02,142.19,142.27,140.57,141.69,3347129,0.26108307003552794,138.28199999999998,139.25559835323938,142.02,141.28
2019-10-01,145.59,147.35,143.54,143.66,2973628,0.31475635851187433,138.774,139.6750651767404,141.69,142.99
2019-09-30,143.73,146.57,143.73,145.42,4004019,0.3627081289272902,139.2465,140.22220182657463,143.66,142.02
2019-09-27,144.41,145.09,142.38,143.24,2356682,0.303313322390014,139.6365,140.50961117642467,145.42,141.69
2019-09-26,143.17,143.88,141.41,143.55,2313892,0.31175937286091127,140.1105,140.79917201676517,143.24,143.66
2019-09-25,141.74,143.63,140.86,143.16,2544628,0.30113369646204025,140.54950000000002,141.02401277707324,143.55,145.42
2019-09-24,142.5,142.89,141.07,141.68,3311403,0.26081061679453155,140.9355,141.0864877506853,143.16,143.24
2019-09-23,141.19,142.22,140.56,142.07,1849558,0.2714362931934018,141.41000000000003,141.18015558395336,141.68,143.55
2019-09-20,143.25,143.83,141.82,141.88,5217726,0.2662596816144649,141.7995,141.24680743310066,142.07,143.16
2019-09-19,142.46,145.03,142.45,142.97,3181790,0.29595708488310335,142.235,141.41092101090058,141.88,141.68
2019-09-18,142.05,142.3,140.51,142.22,1994714,0.27552309180835216,142.2405,141.48797615271957,142.97,142.07
2019-09-17,142.48,142.48,140.66,142.2,2940494,0.27497818532635854,142.2005,141.55578794769866,142.22,141.88
2019-09-16,142.56,143.64,142.27,142.48,1928269,0.28260687607426566,142.2225,141.64380814315595,142.2,142.97
2019-09-13,144.32,144.65,143.26,143.67,2206605,0.3150288117528708,142.26799999999997,141.8367787961887,142.48,142.22
2019-09-12,144.03,144.04,141.88,143.62,2504162,0.3136665455478878,142.3925,142.00660938702788,143.67,142.2
2019-09-11,144.85,145.12,142.71,143.6,3867963,0.3131216390658942,142.589,142.1583608739776,143.62,142.48
2019-09-10,143.0,145.46,142.96,145.05,4979341,0.3526273590104136,142.92249999999999,142.43375507645595,143.6,143.67
2019-09-09,140.59,143.02,140.46,142.6,4218622,0.28587631496622595,142.9885,142.4495879263173,145.05,143.62
2019-09-06,141.52,141.53,140.46,140.57,2576441,0.23056830704389944,142.8675,142.27057955238232,142.6,143.6
2019-09-05,138.3,141.7,138.05,140.97,5011628,0.24146643668376688,142.815,142.1467148331078,140.57,145.05
2019-09-04,135.71,136.43,135.15,136.32,2247924,0.11477567962030946,142.54649999999998,141.59178961090706,140.97,142.6
2019-09-03,134.85,134.9,133.33,134.1,2827919,0.05429106011904602,142.0685,140.87828583843972,136.32,140.57
2019-08-30,135.58,136.07,134.36,135.53,2960594,0.09325187358157178,141.574,140.36892528239784,134.1,140.97
2019-08-29,134.18,135.69,134.04,134.88,2972842,0.07554241291678727,141.156,139.84617049359804,135.53,136.32
2019-08-28,130.44,132.89,130.04,132.76,2713251,0.0177823258254905,140.6165,139.17129711325538,134.88,134.1
2019-08-27,131.2,131.7,130.31,131.17,4728392,-0.02553773949298208,140.017,138.40926881675486,132.76,135.53
2019-08-26,131.05,131.3,129.16,129.99,2836837,-0.05768722193059,139.4325,137.60743369134963,131.17,134.88
2019-08-23,133.63,134.26,128.83,129.57,4818759,-0.06913025805245109,138.80749999999998,136.84196381598298,129.99,132.76
2019-08-22,134.69,135.68,133.81,134.32,2695009,0.060285031420972995,138.42950000000002,136.60177678588934,129.57,131.17
2019-08-21,134.96,135.94,133.8,134.25,2806774,0.05837785873399641,137.99349999999998,136.37779804437608,134.32,129.99
2019-08-20,135.24,135.28,132.81,133.0,3018934,0.024321203609411122,137.5325,136.05610299253073,134.25,129.57
2019-08-19,134.88,136.33,134.88,135.04,3165436,0.0799016647727341,137.1745,135.95933127895637,133.0,134.32
2019-08-16,133.04,134.59,132.95,133.76,3011993,0.04502764992515873,136.7385,135.749871157151,135.04,134.25
2019-08-15,131.22,132.37,130.25,131.92,3738945,-0.005103746418230906,136.151,135.38512152313663,133.76,133.0
2019-08-14,133.91,134.16,130.98,131.25,5114159,-0.02335811356500828,135.53249999999997,134.99130042569504,131.92,135.04
2019-08-13,133.8,136.57,132.81,135.79,4551170,0.10033565784748526,135.142,135.06736705181933,131.25,133.76
2019-08-12,135.66,135.87,133.18,134.12,4516866,0.05483596660103966,134.5955,134.97714161831274,135.79,131.92
2019-08-09,139.27,139.31,135.35,136.13,5244594,0.10959906804137255,134.272,135.08693765466393,134.12,131.25
2019-08-08,138.45,140.42,137.76,140.1,5261444,0.2177630047170554,134.24849999999998,135.56437216374354,136.13,135.79
2019-08-07,138.74,139.58,136.41,139.11,5931883,0.19079013385838436,134.1555,135.90205100529178,140.1,134.12
2019-08-06,142.03,142.47,139.31,140.73,5070650,0.23492755889984626,134.376,136.36185567145446,139.11,136.13
2019-08-05,144.98,145.1,139.15,140.76,7114871,0.23574491862283634,134.709,136.78072655988737,140.73,140.1
2019-08-02,149.03,152.95,145.59,147.25,8101720,0.4125670720296834,135.29500000000002,137.77780022085048,140.76,139.11
2019-08-01,148.9,152.82,148.5,150.32,6344006,0.49621021701566465,136.06699999999998,138.97229543791235,147.25,140.73
2019-07-31,149.7,150.18,146.39,148.24,3722907,0.4395399428883552,136.841,139.854933967635,150.32,140.76
2019-07-30,150.0,150.4,149.22,149.77,2632726,0.4812252887608476,137.77100000000002,140.79922597071737,148.24,147.25
2019-07-29,151.11,151.48,150.32,150.88,2075528,0.5114675985114789,138.8155,141.7592996877919,149.77,150.32
2019-07-26,151.0,151.41,150.1,151.36,2904494,0.5245453540793201,139.905,142.67365209847839,150.88,148.24
2019-07-25,149.82,150.62,148.61,150.39,3102113,0.49811738970264124,140.70850000000002,143.40854237481378,151.36,149.77
2019-07-24,150.12,151.45,149.2,150.03,2952435,0.4883090730267611,141.4975,144.03915738673626,150.39,150.88
2019-07-23,150.57,150.72,148.38,150.38,3742204,0.4978449364616448,142.3665,144.64304715942805,150.03,151.36
2019-07-22,150.16,151.94,149.7,149.74,4093239,0.4804079290378575,143.1015,145.1284712394825,150.38,150.39
2019-07-19,149.96,151.58,149.55,149.68,7290678,0.47877320959187736,143.8975,145.56195016905562,149.74,150.03
2019-07-18,142.5,150.31,142.2,149.63,12695387,0.47741094338689366,144.783,145.9493834862884,149.68,150.38
2019-07-17,143.61,143.8,141.95,143.07,6064265,0.29868161729307,145.374,145.67515648759428,149.63,149.74
2019-07-16,143.17,144.04,143.02,143.53,3474688,0.3112144663789176,145.76100000000002,145.47085586972815,143.07,149.68
2019-07-15,142.89,143.51,142.12,143.32,2368309,0.30549294831798707,146.221,145.26601245356355,143.53,149.63
2019-07-12,141.92,142.92,141.66,142.74,2786276,0.28969066034017993,146.5515,145.02543983893844,143.32,143.07
2019-07-11,140.79,141.58,140.3,141.24,2133327,0.24882267419067758,146.6085,144.66492175903954,142.74,143.53
2019-07-10,140.0,141.91,139.79,140.47,2513931,0.22784377463393277,146.6765,144.26540540103576,141.24,143.32
2019-07-09,140.61,140.99,139.13,139.33,3365227,0.19678410516031136,146.6065,143.7953667914133,140.47,142.74
2019-07-08,141.05,141.29,140.27,140.57,2395487,0.23056830704389944,146.597,143.48818900175488,139.33,141.24
2019-07-05,140.87,141.49,139.91,141.38,2135085,0.25263701956463075,146.30349999999999,143.28740909682583,140.57,140.47
2019-07-03,140.72,141.82,140.43,141.54,1930361,0.25699627142057757,145.8645,143.1209891828424,141.38,139.33
2019-07-02,139.75,140.43,139.47,140.22,2410092,0.2210324436090157,145.4635,142.84470449876218,141.54,140.57
2019-07-01,139.6,141.49,139.28,139.88,3387184,0.2117690334151284,144.969,142.56235168935626,140.22,141.38
2019-06-28,138.57,139.14,137.84,137.9,6154039,0.1578232916977856,144.32,142.11831819513185,139.88,141.54
2019-06-27,138.72,139.3,137.95,138.52,2149824,0.17471539263958002,143.678,141.7756212241669,137.9,140.22
2019-06-26,138.87,139.68,138.41,138.52,2284567,0.17471539263958002,143.0845,141.46556205996052,138.52,139.88
2019-06-25,139.46,139.55,138.13,138.36,2801251,0.1703561407836332,142.501,141.16979424472618,138.52,137.9
2019-06-24,139.2,140.15,139.05,139.35,2186137,0.1973290116423042,141.9495,140.9964805071332,138.36,138.52
2019-06-21,138.44,139.54,138.39,139.2,5288759,0.19324221302735384,141.4225,140.8253871255015,139.35,138.52
2019-06-20,138.93,139.54,138.2,138.85,3071017,0.1837063495924701,140.881,140.63725501831087,139.2,138.36
2019-06-19,136.43,138.36,136.24,137.08,2382520,0.13548212593605782,140.25349999999997,140.29846882609078,138.85,139.35
2019-06-18,135.2,137.19,135.2,136.38,2914698,0.11641039906628961,139.919,139.92528131884404,137.08,139.2
2019-06-17,135.39,136.03,134.7,134.95,2194129,0.07744958560376386,139.48999999999998,139.45144500276365,136.38,138.85
2019-06-14,135.44,135.88,134.43,135.15,2193367,0.08289865042369797,139.0815,139.04178357392902,134.95,137.08
2019-06-13,135.13,136.27,135.09,135.76,2955419,0.09951829812449518,138.73250000000002,138.72923275736434,135.15,136.38
2019-06-12,135.56,135.94,134.41,134.87,2254741,0.07526995967579084,138.41400000000002,138.3616867804725,135.76,134.95
2019-06-11,135.32,136.46,135.05,135.95,3407345,0.10469490970343209,138.188,138.1320023251894,134.87,135.15
2019-06-10,134.38,135.35,133.91,134.74,2911327,0.07172806754283409,137.95850000000002,137.80895448469516,135.95,135.76
2019-06-07,132.47,134.72,132.21,133.31,2553398,0.03276725408030833,137.5955,137.38048262900992,134.74,134.87
2019-06-06,132.19,132.65,130.9,132.22,2298248,0.0030698508116698726,137.1375,136.88900809291374,133.31,135.95
2019-06-05,133.38,133.61,130.47,131.49,3161584,-0.016819235781087655,136.63500000000002,136.37481684596958,132.22,134.74
2019-06-04,129.56,132.74,129.09,132.69,3913535,0.015875153138513908,136.2585,136.02388190825818,131.49,133.31
2019-06-03,127.1,128.56,127.06,128.27,4267080,-0.10454917938201932,135.678,135.28541696461454,132.69,132.22
2019-05-31,128.44,128.44,126.85,126.99,3539343,-0.13942319422959507,135.1325,134.49537725369888,128.27,131.49
2019-05-30,129.74,129.97,128.93,129.57,2741880,-0.06913025805245109,134.685,134.02629370572754,126.99,132.69
2019-05-29,130.0,130.28,128.32,129.69,3678978,-0.06586081916049077,134.2435,133.6133133528011,129.57,128.27
2019-05-28,132.13,132.64,130.27,130.46,4909121,-0.04488191960374596,133.8485,133.31299779539148,129.69,126.99
2019-05-24,133.53,134.25,131.59,132.28,2596121,0.004704570257650028,133.495,133.21461705297324,130.46,129.57
2019-05-23,135.13,135.13,130.44,132.39,5343437,0.007701555908613131,133.1545,133.1360820955472,132.28,129.69
2019-05-22,136.0,136.75,135.71,136.35,1849821,0.11559303934329954,133.0295,133.44216951501892,132.39,130.46
2019-05-21,136.12,137.06,135.79,136.45,2503504,0.1183175717532662,132.998,133.72862956120758,136.35,132.28
2019-05-20,133.53,135.43,132.93,135.12,3264649,0.0820812907007079,132.935,133.86114103156876,136.45,132.39
2019-05-17,134.68,135.41,133.94,134.32,2619135,0.060285031420972995,132.9035,133.90484188570505,135.12,136.35
2019-05-16,134.74,136.11,134.64,135.88,3017472,0.1027877370164555,132.94,134.09295218230457,134.32,136.45
2019-05-15,132.59,134.59,132.37,134.4,2551009,0.062464657348946795,132.87199999999999,134.1221948316089,135.88,135.12
2019-05-14,131.82,134.32,131.68,133.31,3280374,0.03276725408030833,132.794,134.04484294288426,134.4,134.32
2019-05-13,133.28,133.57,130.96,131.42,4958021,-0.01872640846806502,132.5675,133.7948579007048,133.31,135.88
2019-05-10,134.88,135.75,132.42,135.32,3977686,0.08753035552064123,132.5965,133.9401095292091,131.42,134.4
2019-05-09,134.89,135.58,133.03,135.34,4192942,0.08807526200263487,132.698,134.0734324311892,135.32,133.31
2019-05-08,137.77,138.7,137.13,138.0,3818909,0.16054782410775226,132.98700000000002,134.4473912472664,135.34,131.42
2019-05-07,139.15,139.51,136.19,137.64,4726771,0.15073950743187134,133.2945,134.75144922371723,138.0,135.32
2019-05-06,138.3,140.69,137.9,140.38,2793655,0.22539169546496252,133.679,135.2875016786013,137.64,135.34
2019-05-03,139.7,141.0,139.63,140.25,2580034,0.22184980333200577,134.278,135.76012056635355,140.38,138.0
2019-05-02,140.5,141.28,139.41,139.59,3541352,0.20386788942622483,134.908,136.12487098860558,140.25,137.64
2019-05-01,140.55,141.81,140.17,140.56,3053683,0.230295853802903,135.4575,136.547264227786,139.59,140.38
2019-04-30,139.11,140.44,138.68,140.27,4638828,0.22239470981399942,135.9865,136.90181049180637,140.56,140.25
2019-04-29,139.15,139.63,138.81,139.05,2958333,0.18915541441240422,136.416,137.1063999687772,140.27,139.59
2019-04-26,139.34,139.89,138.81,139.44,2319834,0.19978109081127446,136.774,137.3286475907984,139.05,140.56
2019-04-25,139.7,139.75,137.71,138.63,2910113,0.17771237829054312,137.086,137.45258591548426,139.44,140.27
2019-04-24,140.6,141.31,139.78,139.95,2774867,0.213676206102105,137.266,137.69043487591435,138.63,139.05
2019-04-23,139.15,140.92,138.94,140.44,4462240,0.2270264149109427,137.4655,137.95229822106538,139.95,139.44
2019-04-22,139.42,140.56,138.48,138.89,4494333,0.18479616255645662,137.654,138.0416031523925,140.44,138.63
2019-04-18,139.0,140.49,138.7,140.33,4960015,0.22402942925997957,137.9545,138.2595457093075,138.89,139.95
2019-04-17,137.37,141.98,136.26,139.11,12525693,0.19079013385838436,138.11599999999999,138.34054135604012,140.33,140.44
2019-04-16,144.4,145.39,144.02,145.14,6301671,0.35507943817938303,138.65300000000002,138.98810884594107,139.11,138.89
2019-04-15,144.4,144.46,143.27,143.9,3603158,0.321295236295795,139.18249999999998,139.45590800347048,145.14,140.33
2019-04-12,144.26,144.44,143.7,144.35,2898899,0.3335556321406454,139.829,139.92201200313997,143.9,139.11
2019-04-11,143.8,144.11,143.03,143.78,2941985,0.3180257974038347,140.252,140.28943943141235,144.35,145.14
2019-04-10,142.2,143.5,141.98,143.02,2678310,0.29731935108808705,140.636,140.54949281889688,143.78,143.9
2019-04-09,142.66,142.95,141.84,142.11,3038460,0.27252610615738904,140.8415,140.6981125504305,143.02,144.35
2019-04-08,143.02,143.42,142.87,143.39,2118228,0.30740012100496367,141.129,140.95448278372282,142.11,143.78
2019-04-05,143.29,143.5,142.46,143.28,2731985,0.30440313535400054,141.274,141.17596061384447,143.39,143.02
2019-04-04,143.62,144.14,142.54,142.78,2771462,0.29078047330416645,141.4005,141.3287262696688,143.28,142.11
2019-04-03,143.65,144.22,143.01,143.63,2681645,0.31393899878888426,141.60250000000002,141.54789519636702,142.78,143.39
2019-04-02,143.35,143.95,142.6,143.0,2404920,0.2967744446060934,141.72449999999998,141.68619089195113,143.63,143.28
2019-04-01,141.51,143.41,141.51,143.3,3984250,0.30494804183599417,141.876,141.8398869974796,143.0,142.78
2019-03-29,140.5,141.22,140.15,141.1,3101454,0.24500832881672363,141.9785,141.7694215691482,143.3,143.63
2019-03-28,139.91,140.44,139.1,139.92,2663884,0.21285884637911492,142.0025,141.59328618161027,141.1,143.0
2019-03-27,140.41,140.49,138.4,139.24,3098233,0.1943320259913411,142.033,141.36916368812356,139.92,143.3
2019-03-26,139.93,141.02,139.42,140.22,2553708,0.2210324436090157,142.0465,141.2597195273499,139.24,141.1
2019-03-25,139.06,139.91,138.35,139.18,2839766,0.19269730654536096,141.9835,141.0616510009356,140.22,139.92
2019-03-22,140.97,141.44,138.9,139.45,3877616,0.20005354405227088,142.0115,140.90816042941793,139.18,139.24
2019-03-21,139.1,142.12,138.88,141.44,3605420,0.2542717390106109,142.06699999999998,140.9588118170924,139.45,140.22
2019-03-20,140.53,140.7,138.98,139.6,3649455,0.20414034266722128,142.0915,140.8294011678455,141.44,139.18
2019-03-19,140.96,141.7,140.0,140.49,3482336,0.2283886811159264,141.85899999999998,140.79707724709831,139.6,139.45
2019-03-18,139.83,140.37,138.72,140.21,3268510,0.22075999036801927,141.67450000000002,140.74116512832705,140.49,141.44
2019-03-15,139.37,140.33,139.23,139.43,7153687,0.199508637570278,141.42849999999999,140.61629225896257,140.21,139.6
2019-03-14,138.51,138.94,138.06,138.79,2738790,0.18207163014648994,141.179,140.4423596628709,139.43,140.49
2019-03-13,138.05,139.32,137.85,138.56,3173179,0.17580520560356652,140.956,140.26308731402605,138.79,140.21
2019-03-12,138.52,139.7,137.86,138.28,3954653,0.1681765148556594,140.7645,140.07422185554736,138.56,139.43
2019-03-11,136.03,137.73,135.84,137.71,3939517,0.1526466801188487,140.4805,139.84905786930474,138.28,138.79
2019-03-08,134.21,135.24,133.58,135.09,3773722,0.08126393097771781,140.071,139.39581426270428,137.71,138.56
2019-03-07,136.61,136.89,134.63,135.36,4358802,0.08862016848462852,139.7,139.01145099958958,135.09,138.28
2019-03-06,138.12,138.39,136.72,136.98,2768256,0.1327575935260904,139.3675,138.81797947581916,135.36,137.71
2019-03-05,138.37,138.74,137.56,137.88,4250650,0.15727838521579196,139.1115,138.7286480971697,136.98,135.09
2019-03-04,139.99,140.08,137.17,138.43,3407217,0.1722633134706098,138.868,138.70020542124877,137.88,135.36
2019-03-01,139.31,140.04,138.64,139.2,3030044,0.19324221302735384,138.773,138.74780490493936,138.43,136.98
2019-02-28,138.77,139.06,137.72,138.13,3457788,0.164089716240709,138.6835,138.68896634256419,139.2,137.88
2019-02-27,139.25,139.57,138.4,139.17,2530968,0.19242485330436376,138.68,138.73477907184378,138.13,138.43
2019-02-26,139.67,140.49,139.47,139.72,3060381,0.20740978155918158,138.655,138.8286096364301,139.17,139.2
2019-02-25,140.0,140.47,139.32,139.46,3194161,0.2003259972932681,138.669,138.88874205200818,139.72,138.13
2019-02-22,138.73,139.38,138.43,139.25,3113698,0.19460447923233756,138.65900000000002,138.92314757086456,139.46,139.17
2019-02-21,137.82,138.35,137.35,137.84,2937467,0.15618857225180544,138.47899999999998,138.81999065935364,139.25,139.72
2019-02-20,138.76,139.24,137.22,138.0,3801979,0.16054782410775226,138.399,138.74189631084377,137.84,139.46
2019-02-19,137.81,138.7,137.36,138.7,3385675,0.17961955097751972,138.3095,138.7379061860015,138.0,139.25
2019-02-15,137.58,138.19,137.39,138.03,3844062,0.16136518383074233,138.20049999999998,138.67048654923946,138.7,137.84
2019-02-14,137.17,137.6,136.21,136.48,2789839,0.11913493147625628,138.053,138.4618687826452,138.03,138.0
2019-02-13,136.92,137.92,136.41,137.52,4253042,0.1474700685399118,137.9895,138.37216699382188,136.48,138.7
2019-02-12,135.15,136.2,134.86,136.05,3317161,0.10741944211339953,137.864,138.15100823250552,137.52,138.03
2019-02-11,134.29,135.15,133.91,133.99,3095069,0.051294074468082915,137.6495,137.75472173417165,136.05,136.48
2019-02-08,132.34,133.71,132.19,133.71,3250074,0.04366538372017578,137.4495,137.369510140441,133.99,137.52
2019-02-07,133.55,134.47,132.12,133.19,4379439,0.029497815188348025,137.35449999999997,136.9714615556371,133.71,136.05
2019-02-06,135.22,136.65,135.17,136.32,4879670,0.11477567962030946,137.4025,136.90941759795737,133.19,133.99
2019-02-05,135.28,135.82,134.92,135.55,5398907,0.09379678006356541,137.33100000000002,136.77994925529478,136.32,133.71
2019-02-04,134.02,135.2,132.99,135.19,3966597,0.08398846338768448,137.1965,136.62852551669528,135.55,133.19
2019-02-01,134.97,135.2,133.35,134.1,3806047,0.05429106011904602,136.98000000000002,136.3877135627243,135.19,136.32
2019-01-31,134.45,134.72,133.74,134.42,4884031,0.06300956383093967,136.74099999999999,136.20031227103627,134.1,135.55
2019-01-30,134.0,135.03,133.25,134.38,4500919,0.06191975086695315,136.55349999999999,136.02694919760424,134.42,135.19
2019-01-29,134.29,135.41,133.6,134.33,5037129,0.06055748466197021,136.3115,135.8653349883086,134.38,134.1
2019-01-28,133.1,134.81,132.58,134.27,5357736,0.058922765215990054,136.039,135.7133983227554,134.33,134.42
2019-01-25,132.87,134.44,132.43,133.97,5708500,0.05074916798608927,135.7645,135.54736038725488,134.27,134.38
2019-01-24,132.63,133.21,131.43,132.53,6322928,0.011515901282567086,135.42849999999999,135.25999273132584,133.97,134.33
2019-01-23,131.37,135.0,130.31,132.89,22063666,0.021324217958447245,135.181,135.03427913786624,132.53,134.27
2019-01-22,123.3,123.8,121.54,122.52,10052384,-0.26120979295511204,134.407,133.842443029498,132.89,133.97
2019-01-18,123.27,124.72,122.71,123.82,6008509,-0.2257908716255434,133.66299999999998,132.8879246457363,122.52,132.53
2019-01-17,120.56,122.41,120.55,122.19,5029871,-0.27020074990800247,132.871,131.8690746794757,123.82,132.89
2019-01-16,121.58,122.0,120.83,121.62,3841100,-0.2857305846448132,132.128,130.89297232904943,122.19,122.52
2019-01-15,120.96,121.93,120.82,121.73,3507719,-0.2827335989938497,131.3385,130.02030829771138,121.62,123.82
2019-01-14,120.51,120.65,119.76,120.39,5228909,-0.3192423332874052,130.5555,129.10313607888173,121.73,122.19
2019-01-11,121.58,121.62,120.2,121.46,3722370,-0.2900898365007604,129.929,128.37521835708347,120.39,121.62
2019-01-10,120.08,121.86,119.95,121.79,3909971,-0.28109887954786955,129.33300000000003,127.74805470402791,121.46,121.73
2019-01-09,120.91,121.4,119.87,120.69,3633663,-0.31106873605750485,128.70800000000003,127.07585901793001,121.79,120.39
2019-01-08,119.66,120.57,118.98,119.83,4763636,-0.3344997147832195,127.8835,126.38577720669859,120.69,121.46
2019-01-07,117.5,118.83,116.67,118.15,3751204,-0.3802718592706619,127.0135,125.60141747272729,119.83,121.79
2019-01-04,114.91,117.49,114.44,117.32,4477755,-0.4028854782733869,126.12,124.81271104675326,118.15,120.69
2019-01-03,114.53,114.88,112.69,112.91,4346659,-0.5230373575529237,125.0605,123.67911951849105,117.32,119.83
2019-01-02,112.01,115.98,111.69,115.21,4239924,-0.4603731121236868,124.1,122.87253670720618,112.91,118.15
2018-12-31,113.33,114.35,112.4201,113.67,4982755,-0.5023309112371757,123.0645,121.99610463985321,115.21,117.32
2018-12-28,114.22,114.8,112.5,113.03,5117533,-0.5197679186609634,121.99950000000001,121.14218991224814,113.67,112.91
2018-12-27,109.99,113.78,109.47,113.78,6045590,-0.4993339255862122,120.975,120.44102896822451,113.03,115.21
2018-12-26,108.0,111.39,105.94,111.39,6645794,-0.5644502501844193,119.846,119.57902620934598,113.78,113.67
2018-12-24,109.9,111.0,107.5,107.57,3821376,-0.6685273882451521,118.598,118.43530942750351,111.39,113.03
2018-12-21,112.5,115.28,110.44,110.94,10386453,-0.57671064602927,117.50049999999999,117.72147043440793,107.57,113.78
2018-12-20,115.7,116.45,111.7,113.02,8454350,-0.5200403719019602,117.0255,117.2737113454167,110.94,111.39
2018-12-19,117.15,120.27,115.97,116.43,6979823,-0.4271338167220912,116.65600000000002,117.19335788394844,113.02,107.57
2018-12-18,116.9,118.23,116.02,116.65,6290186,-0.42113984542016425,116.37899999999999,117.14160951404858,116.43,110.94
2018-12-17,119.07,119.78,115.07,116.1,7374476,-0.4361247736749821,116.10300000000002,117.04240860794872,116.65,113.02
2018-12-14,119.5,121.11,119.44,119.9,4554204,-0.3325925420962425,116.0115,117.31456016909645,116.1,116.43
2018-12-13,121.26,121.79,120.17,120.73,3993597,-0.30997892309351793,116.02849999999998,117.63984015299202,119.9,116.65
2018-12-12,122.51,122.88,121.0,121.16,3560790,-0.2982634337306608,116.0135,117.97509347175469,120.73,116.1
2018-12-11,123.25,123.81,120.0,120.89,5043081,-0.3056196712375711,115.96849999999999,118.25270361730186,121.16,119.9
2018-12-10,119.74,121.68,118.52,121.13,6549506,-0.29908079345365085,115.9905,118.5267318442255,120.89,120.73
2018-12-07,123.9,124.05,118.87,119.34,7019616,-0.3478499235920568,115.96599999999998,118.60418595429927,121.13,121.16
2018-12-06,119.72,123.91,119.301,123.91,6938049,-0.22333879245657318,116.25399999999999,119.10950157769933,119.34,120.89
2018-12-04,124.49,124.92,121.33,121.6,6000697,-0.28627549112680684,116.468,119.34669190363273,123.91,121.13
2018-12-03,125.67,126.59,124.36,125.31,5843112,-0.1851953387170375,117.088,119.91462600804866,121.6,119.34
2018-11-30,121.66,124.69,121.48,124.27,7251590,-0.21353047578069262,117.54100000000001,120.32942353109165,125.31,123.91
2018-11-29,122.44,123.12,121.4,121.48,5200113,-0.28954493001876674,117.9315,120.43900224241627,124.27,121.6
2018-11-28,121.01,123.09,120.22,123.0,5104520,-0.24813203738727116,118.42999999999999,120.68290679075757,121.48,125.31
2018-11-27,118.38,120.04,118.37,120.03,4903771,-0.32905064996328576,118.74250000000002,120.6207251916378,123.0,124.27
2018-11-26,118.37,120.25,118.06,119.56,5011130,-0.3418559522901298,119.151,120.51970374481516,120.03,121.48
2018-11-23,118.09,118.3382,116.91,117.19,2334730,-0.40642737040634364,119.63200000000002,120.20258910245181,119.56,123.0
2018-11-21,117.61,119.51,117.39,118.57,5335842,-0.3688288231488016,120.0135,120.04710442602783,117.19,120.03
2018-11-20,118.49,119.49,116.7,117.2,6233777,-0.4061549171653468,120.22250000000001,119.77595162354899,118.57,119.56
2018-11-19,121.63,122.18,119.77,120.31,4131238,-0.32142195921537864,120.4165,119.82681337368719,117.2,117.19
2018-11-16,120.89,121.85,120.54,121.57,4076315,-0.2870928508497969,120.6625,119.99283114762173,120.31,118.57
